Num   y   M   d   h   min   s   ms      T_raw   T_C   Hum_raw   Hum_% 
2016   2022   12   20   10   14   41   979      6190   22.2   1473   48.52


2017   2022   12   20   10   14   42   380      6189   22.19   1473   48.52


2018   2022   12   20   10   14   42   781      6189   22.19   1473   48.52


2019   2022   12   20   10   14   43   182      6190   22.2   1473   48.52


2020   2022   12   20   10   14   43   583      6190   22.2   1472   48.49


2021   2022   12   20   10   14   43   984      6190   22.2   1472   48.49


2022   2022   12   20   10   14   44   385      6189   22.19   1473   48.52


2023   2022   12   20   10   14   44   786      6189   22.19   1473   48.52


2024   2022   12   20   10   14   45   187      6190   22.2   1472   48.49


2025   2022   12   20   10   14   45   588      6190   22.2   1473   48.52


2026   2022   12   20   10   14   45   989      6190   22.2   1472   48.49


2027   2022   12   20   10   14   45   989      6190   22.2   1472   48.49


2028   2022   12   20   10   14   46   390      6190   22.2   1473   48.52


2029   2022   12   20   10   14   46   791      6190   22.2   1473   48.52


2030   2022   12   20   10   14   47   192      6190   22.2   1473   48.52


2031   2022   12   20   10   14   47   594      6190   22.2   1473   48.52


2032   2022   12   20   10   14   47   995      6189   22.19   1473   48.52


2033   2022   12   20   10   14   48   396      6189   22.19   1473   48.52


2034   2022   12   20   10   14   48   797      6189   22.19   1473   48.52


2035   2022   12   20   10   14   49   198      6189   22.19   1474   48.55


2036   2022   12   20   10   14   49   599      6190   22.2   1474   48.55


2037   2022   12   20   10   14   50   0      6188   22.18   1473   48.52


2038   2022   12   20   10   14   50   402      6188   22.18   1474   48.55


2039   2022   12   20   10   14   50   803      6189   22.19   1474   48.55


2040   2022   12   20   10   14   51   204      6188   22.18   1474   48.55


2041   2022   12   20   10   14   51   605      6188   22.18   1474   48.55


2042   2022   12   20   10   14   51   605      6187   22.17   1474   48.55


2043   2022   12   20   10   14   52   6      6188   22.18   1475   48.59


2044   2022   12   20   10   14   52   407      6188   22.18   1474   48.55


2045   2022   12   20   10   14   52   809      6188   22.18   1475   48.59


2046   2022   12   20   10   14   53   209      6188   22.18   1475   48.59


2047   2022   12   20   10   14   53   610      6187   22.17   1475   48.59


2048   2022   12   20   10   14   54   12      6186   22.16   1475   48.59


2049   2022   12   20   10   14   54   413      6187   22.17   1476   48.62


2050   2022   12   20   10   14   54   814      6186   22.16   1476   48.62


2051   2022   12   20   10   14   55   215      6186   22.16   1476   48.62


2052   2022   12   20   10   14   55   616      6187   22.17   1476   48.62


2053   2022   12   20   10   14   56   17      6186   22.16   1476   48.62


2054   2022   12   20   10   14   56   419      6186   22.16   1476   48.62


2055   2022   12   20   10   14   56   820      6186   22.16   1476   48.62


2056   2022   12   20   10   14   57   222      6186   22.16   1477   48.65


2057   2022   12   20   10   14   57   222      6186   22.16   1477   48.65


2058   2022   12   20   10   14   57   624      6187   22.17   1477   48.65


2059   2022   12   20   10   14   58   25      6188   22.18   1477   48.65


2060   2022   12   20   10   14   58   426      6187   22.17   1477   48.65


2061   2022   12   20   10   14   58   828      6188   22.18   1477   48.65


2062   2022   12   20   10   14   59   229      6187   22.17   1477   48.65


2063   2022   12   20   10   14   59   631      6186   22.16   1477   48.65


2064   2022   12   20   10   15   0   32      6187   22.17   1477   48.65


2065   2022   12   20   10   15   0   433      6187   22.17   1478   48.68


2066   2022   12   20   10   15   0   834      6188   22.18   1477   48.65


2067   2022   12   20   10   15   1   235      6188   22.18   1478   48.68


2068   2022   12   20   10   15   1   636      6186   22.16   1478   48.68


2069   2022   12   20   10   15   2   37      6187   22.17   1478   48.68


2070   2022   12   20   10   15   2   438      6187   22.17   1478   48.68


2071   2022   12   20   10   15   2   839      6188   22.18   1478   48.68


2072   2022   12   20   10   15   2   839      6187   22.17   1478   48.68


2073   2022   12   20   10   15   3   240      6188   22.18   1478   48.68


2074   2022   12   20   10   15   3   641      6188   22.18   1478   48.68


2075   2022   12   20   10   15   4   42      6187   22.17   1478   48.68


2076   2022   12   20   10   15   4   443      6186   22.16   1478   48.68


2077   2022   12   20   10   15   4   844      6187   22.17   1478   48.68


2078   2022   12   20   10   15   5   245      6187   22.17   1478   48.68


2079   2022   12   20   10   15   5   645      6188   22.18   1478   48.68


2080   2022   12   20   10   15   6   46      6188   22.18   1478   48.68


2081   2022   12   20   10   15   6   447      6188   22.18   1478   48.68


2082   2022   12   20   10   15   6   848      6188   22.18   1478   48.68


2083   2022   12   20   10   15   7   249      6188   22.18   1478   48.68


2084   2022   12   20   10   15   7   649      6188   22.18   1478   48.68


2085   2022   12   20   10   15   8   50      6189   22.19   1478   48.68


2086   2022   12   20   10   15   8   451      6188   22.18   1478   48.68


2087   2022   12   20   10   15   8   852      6189   22.19   1478   48.68


2088   2022   12   20   10   15   8   852      6189   22.19   1478   48.68


2089   2022   12   20   10   15   9   252      6189   22.19   1477   48.65


2090   2022   12   20   10   15   9   653      6188   22.18   1478   48.68


2091   2022   12   20   10   15   10   54      6189   22.19   1477   48.65


2092   2022   12   20   10   15   10   455      6190   22.2   1477   48.65


2093   2022   12   20   10   15   10   855      6190   22.2   1476   48.62


2094   2022   12   20   10   15   11   256      6190   22.2   1477   48.65


2095   2022   12   20   10   15   11   657      6189   22.19   1476   48.62


2096   2022   12   20   10   15   12   58      6190   22.2   1476   48.62


2097   2022   12   20   10   15   12   458      6189   22.19   1477   48.65


2098   2022   12   20   10   15   12   859      6189   22.19   1477   48.65


2099   2022   12   20   10   15   13   260      6189   22.19   1476   48.62


2100   2022   12   20   10   15   13   661      6190   22.2   1477   48.65


2101   2022   12   20   10   15   14   62      6190   22.2   1477   48.65


2102   2022   12   20   10   15   14   462      6190   22.2   1477   48.65


2103   2022   12   20   10   15   14   462      6190   22.2   1477   48.65


2104   2022   12   20   10   15   14   863      6190   22.2   1477   48.65


2105   2022   12   20   10   15   15   264      6189   22.19   1477   48.65


2106   2022   12   20   10   15   15   665      6190   22.2   1476   48.62


2107   2022   12   20   10   15   16   65      6189   22.19   1476   48.62


2108   2022   12   20   10   15   16   466      6189   22.19   1476   48.62


2109   2022   12   20   10   15   16   867      6190   22.2   1475   48.59


2110   2022   12   20   10   15   17   268      6190   22.2   1476   48.62


2111   2022   12   20   10   15   17   668      6189   22.19   1476   48.62


2112   2022   12   20   10   15   18   69      6188   22.18   1476   48.62


2113   2022   12   20   10   15   18   470      6188   22.18   1476   48.62


2114   2022   12   20   10   15   18   871      6190   22.2   1476   48.62


2115   2022   12   20   10   15   19   271      6188   22.18   1476   48.62


2116   2022   12   20   10   15   19   672      6190   22.2   1476   48.62


2117   2022   12   20   10   15   20   73      6189   22.19   1476   48.62


2118   2022   12   20   10   15   20   73      6189   22.19   1476   48.62


2119   2022   12   20   10   15   20   474      6190   22.2   1476   48.62


2120   2022   12   20   10   15   20   874      6190   22.2   1476   48.62


2121   2022   12   20   10   15   21   275      6189   22.19   1476   48.62


2122   2022   12   20   10   15   21   676      6189   22.19   1476   48.62


2123   2022   12   20   10   15   22   77      6188   22.18   1475   48.59


2124   2022   12   20   10   15   22   477      6188   22.18   1476   48.62


2125   2022   12   20   10   15   22   878      6188   22.18   1476   48.62


2126   2022   12   20   10   15   23   278      6189   22.19   1475   48.59


2127   2022   12   20   10   15   23   679      6190   22.2   1475   48.59


2128   2022   12   20   10   15   24   80      6189   22.19   1474   48.55


2129   2022   12   20   10   15   24   481      6189   22.19   1475   48.59


2130   2022   12   20   10   15   24   881      6189   22.19   1474   48.55


2131   2022   12   20   10   15   25   282      6188   22.18   1474   48.55


2132   2022   12   20   10   15   25   684      6189   22.19   1474   48.55


2133   2022   12   20   10   15   25   684      6189   22.19   1474   48.55


2134   2022   12   20   10   15   26   85      6188   22.18   1474   48.55


2135   2022   12   20   10   15   26   486      6188   22.18   1474   48.55


2136   2022   12   20   10   15   26   887      6188   22.18   1474   48.55


2137   2022   12   20   10   15   27   288      6187   22.17   1473   48.52


2138   2022   12   20   10   15   27   689      6188   22.18   1474   48.55


2139   2022   12   20   10   15   28   90      6188   22.18   1473   48.52


2140   2022   12   20   10   15   28   491      6188   22.18   1474   48.55


2141   2022   12   20   10   15   28   892      6188   22.18   1473   48.52


2142   2022   12   20   10   15   29   293      6188   22.18   1473   48.52


2143   2022   12   20   10   15   29   695      6188   22.18   1473   48.52


2144   2022   12   20   10   15   30   96      6189   22.19   1474   48.55


2145   2022   12   20   10   15   30   497      6189   22.19   1473   48.52


2146   2022   12   20   10   15   30   897      6188   22.18   1473   48.52


2147   2022   12   20   10   15   31   298      6189   22.19   1473   48.52


2148   2022   12   20   10   15   31   699      6189   22.19   1473   48.52


2149   2022   12   20   10   15   31   699      6188   22.18   1473   48.52


2150   2022   12   20   10   15   32   100      6190   22.2   1473   48.52


2151   2022   12   20   10   15   32   501      6190   22.2   1473   48.52


2152   2022   12   20   10   15   32   902      6189   22.19   1472   48.49


2153   2022   12   20   10   15   33   303      6190   22.2   1473   48.52


2154   2022   12   20   10   15   33   704      6190   22.2   1473   48.52


2155   2022   12   20   10   15   34   105      6190   22.2   1473   48.52


2156   2022   12   20   10   15   34   506      6189   22.19   1473   48.52


2157   2022   12   20   10   15   34   907      6189   22.19   1473   48.52


2158   2022   12   20   10   15   35   308      6190   22.2   1473   48.52


2159   2022   12   20   10   15   35   709      6190   22.2   1473   48.52


2160   2022   12   20   10   15   36   110      6190   22.2   1473   48.52


2161   2022   12   20   10   15   36   511      6190   22.2   1473   48.52


2162   2022   12   20   10   15   36   912      6192   22.22   1473   48.52


2163   2022   12   20   10   15   37   313      6191   22.21   1473   48.52


2164   2022   12   20   10   15   37   313      6191   22.21   1473   48.52


2165   2022   12   20   10   15   37   714      6191   22.21   1473   48.52


2166   2022   12   20   10   15   38   115      6191   22.21   1472   48.49


2167   2022   12   20   10   15   38   516      6190   22.2   1472   48.49


2168   2022   12   20   10   15   38   917      6192   22.22   1472   48.49


2169   2022   12   20   10   15   39   318      6190   22.2   1472   48.49


2170   2022   12   20   10   15   39   719      6190   22.2   1472   48.49


2171   2022   12   20   10   15   40   120      6190   22.2   1472   48.49


2172   2022   12   20   10   15   40   521      6190   22.2   1472   48.49


2173   2022   12   20   10   15   40   922      6190   22.2   1472   48.49


2174   2022   12   20   10   15   41   323      6190   22.2   1473   48.52


2175   2022   12   20   10   15   41   724      6190   22.2   1472   48.49


2176   2022   12   20   10   15   42   125      6190   22.2   1472   48.49


2177   2022   12   20   10   15   42   526      6189   22.19   1473   48.52


2178   2022   12   20   10   15   42   927      6188   22.18   1473   48.52


2179   2022   12   20   10   15   42   927      6189   22.19   1473   48.52


2180   2022   12   20   10   15   43   329      6189   22.19   1474   48.55


2181   2022   12   20   10   15   43   730      6190   22.2   1474   48.55


2182   2022   12   20   10   15   44   131      6189   22.19   1474   48.55


2183   2022   12   20   10   15   44   532      6188   22.18   1474   48.55


2184   2022   12   20   10   15   44   932      6189   22.19   1474   48.55


2185   2022   12   20   10   15   45   333      6189   22.19   1474   48.55
